id_evento_chuva,id_estacao,start_time,end_time,classificacao
11_1514619000,11,2017-12-30 07:30:00,2017-12-30 08:30:00,ESA
11_1514916900,11,2018-01-02 18:15:00,2018-01-02 19:00:00,ESA
11_1515007800,11,2018-01-03 19:30:00,2018-01-03 20:15:00,ESA
11_1515016800,11,2018-01-03 22:00:00,2018-01-03 22:45:00,ESA
11_1515030300,11,2018-01-04 01:45:00,2018-01-04 02:00:00,ESA
11_1515074400,11,2018-01-04 14:00:00,2018-01-04 14:15:00,ESA
11_1515091500,11,2018-01-04 18:45:00,2018-01-04 19:30:00,ESA
11_1515097800,11,2018-01-04 20:30:00,2018-01-04 20:45:00,ESA
11_1515178800,11,2018-01-05 19:00:00,2018-01-05 19:30:00,ESA
11_1515303000,11,2018-01-07 05:30:00,2018-01-07 05:45:00,ESA
11_1515312900,11,2018-01-07 08:15:00,2018-01-07 08:45:00,ESA
11_1515354300,11,2018-01-07 19:45:00,2018-01-07 22:45:00,EA
11_1515386700,11,2018-01-08 04:45:00,2018-01-08 08:30:00,ESA
11_1515441600,11,2018-01-08 20:00:00,2018-01-08 21:30:00,ESA
11_1515868200,11,2018-01-13 18:30:00,2018-01-13 18:45:00,ESA
11_1516476600,11,2018-01-20 19:30:00,2018-01-20 19:45:00,ESA
11_1516646700,11,2018-01-22 18:45:00,2018-01-22 19:15:00,ESA
11_1516988700,11,2018-01-26 17:45:00,2018-01-26 20:30:00,ESA
11_1517003100,11,2018-01-26 21:45:00,2018-01-26 22:45:00,ESA
11_1517013000,11,2018-01-27 00:30:00,2018-01-27 00:45:00,ESA
11_1517052600,11,2018-01-27 11:30:00,2018-01-27 12:15:00,ESA
11_1517322600,11,2018-01-30 14:30:00,2018-01-30 17:45:00,ESA
11_1517844600,11,2018-02-05 15:30:00,2018-02-05 16:00:00,ESA
11_1518652800,11,2018-02-15 00:00:00,2018-02-15 01:15:00,ESA
11_1518810300,11,2018-02-16 19:45:00,2018-02-16 20:30:00,ESA
11_1518979500,11,2018-02-18 18:45:00,2018-02-18 19:00:00,ESA
11_1519252200,11,2018-02-21 22:30:00,2018-02-21 23:15:00,ESA
11_1519259400,11,2018-02-22 00:30:00,2018-02-22 01:45:00,ESA
11_1519306200,11,2018-02-22 13:30:00,2018-02-22 13:45:00,ESA
11_1519312500,11,2018-02-22 15:15:00,2018-02-22 15:45:00,ESA
11_1519373700,11,2018-02-23 08:15:00,2018-02-23 09:15:00,ESA
11_1519397100,11,2018-02-23 14:45:00,2018-02-23 15:00:00,ESA
11_1519401600,11,2018-02-23 16:00:00,2018-02-23 18:15:00,ESA
11_1519682400,11,2018-02-26 22:00:00,2018-02-26 22:15:00,ESA
11_1519758000,11,2018-02-27 19:00:00,2018-02-27 20:00:00,ESA
11_1520496900,11,2018-03-08 08:15:00,2018-03-08 08:45:00,ESA
11_1520541900,11,2018-03-08 20:45:00,2018-03-08 21:00:00,ESA
11_1521077400,11,2018-03-15 01:30:00,2018-03-15 03:30:00,ESA
11_1521192600,11,2018-03-16 09:30:00,2018-03-16 09:45:00,ESA
11_1521567000,11,2018-03-20 17:30:00,2018-03-20 18:00:00,ESA
11_1521641700,11,2018-03-21 14:15:00,2018-03-21 14:30:00,ESA
11_1521723600,11,2018-03-22 13:00:00,2018-03-22 14:00:00,ESA
11_1522710000,11,2018-04-02 23:00:00,2018-04-02 23:15:00,ESA
11_1522784700,11,2018-04-03 19:45:00,2018-04-03 21:00:00,ESA
11_1522794600,11,2018-04-03 22:30:00,2018-04-03 23:30:00,ESA
11_1522972800,11,2018-04-06 00:00:00,2018-04-06 00:15:00,ESA
11_1523020500,11,2018-04-06 13:15:00,2018-04-06 13:30:00,ESA
11_1525758300,11,2018-05-08 05:45:00,2018-05-08 06:00:00,ESA
11_1525839300,11,2018-05-09 04:15:00,2018-05-09 04:30:00,ESA
11_1526559300,11,2018-05-17 12:15:00,2018-05-17 12:30:00,ESA
11_1526745600,11,2018-05-19 16:00:00,2018-05-19 16:15:00,ESA
11_1528358400,11,2018-06-07 08:00:00,2018-06-07 08:15:00,ESA
11_1529040600,11,2018-06-15 05:30:00,2018-06-15 06:45:00,ESA
11_1529302500,11,2018-06-18 06:15:00,2018-06-18 08:15:00,ESA
11_1531230300,11,2018-07-10 13:45:00,2018-07-10 14:00:00,ESA
11_1531234800,11,2018-07-10 15:00:00,2018-07-10 15:45:00,ESA
11_1532222100,11,2018-07-22 01:15:00,2018-07-22 01:30:00,ESA
11_1533162600,11,2018-08-01 22:30:00,2018-08-02 00:00:00,ESA
11_1533175200,11,2018-08-02 02:00:00,2018-08-02 02:15:00,ESA
11_1533343500,11,2018-08-04 00:45:00,2018-08-04 01:45:00,ESA
11_1533554100,11,2018-08-06 11:15:00,2018-08-06 11:30:00,ESA
11_1533567600,11,2018-08-06 15:00:00,2018-08-06 15:45:00,ESA
11_1533575700,11,2018-08-06 17:15:00,2018-08-06 17:45:00,ESA
11_1534513500,11,2018-08-17 13:45:00,2018-08-17 14:00:00,ESA
11_1536011100,11,2018-09-03 21:45:00,2018-09-03 22:30:00,ESA
11_1536018300,11,2018-09-03 23:45:00,2018-09-04 00:00:00,ESA
11_1536950700,11,2018-09-14 18:45:00,2018-09-14 19:00:00,ESA
11_1536955200,11,2018-09-14 20:00:00,2018-09-14 21:30:00,ESA
11_1538076600,11,2018-09-27 19:30:00,2018-09-27 20:00:00,ESA
11_1538855100,11,2018-10-06 19:45:00,2018-10-06 20:45:00,ESA
11_1539201600,11,2018-10-10 20:00:00,2018-10-10 22:00:00,ESA
11_1539254700,11,2018-10-11 10:45:00,2018-10-11 11:00:00,ESA
11_1539457200,11,2018-10-13 19:00:00,2018-10-13 20:30:00,ESA
11_1540437300,11,2018-10-25 03:15:00,2018-10-25 03:45:00,ESA
11_1540673100,11,2018-10-27 20:45:00,2018-10-27 21:00:00,ESA
11_1540773000,11,2018-10-29 00:30:00,2018-10-29 00:45:00,ESA
11_1541297700,11,2018-11-04 02:15:00,2018-11-04 03:15:00,ESA
11_1541623500,11,2018-11-07 20:45:00,2018-11-07 22:45:00,ESA
11_1541649600,11,2018-11-08 04:00:00,2018-11-08 06:00:00,ESA
11_1541662200,11,2018-11-08 07:30:00,2018-11-08 08:15:00,ESA
11_1542639600,11,2018-11-19 15:00:00,2018-11-19 17:30:00,ESA
11_1542690000,11,2018-11-20 05:00:00,2018-11-20 05:45:00,ESA
11_1542700800,11,2018-11-20 08:00:00,2018-11-20 08:15:00,ESA
11_1542730500,11,2018-11-20 16:15:00,2018-11-20 17:00:00,ESA
11_1542740400,11,2018-11-20 19:00:00,2018-11-20 19:30:00,ESA
11_1543189500,11,2018-11-25 23:45:00,2018-11-26 00:00:00,ESA
11_1544147100,11,2018-12-07 01:45:00,2018-12-07 03:00:00,ESA
11_1544166900,11,2018-12-07 07:15:00,2018-12-07 07:30:00,ESA
11_1544240700,11,2018-12-08 03:45:00,2018-12-08 04:00:00,ESA
11_1544256000,11,2018-12-08 08:00:00,2018-12-08 08:15:00,ESA
11_1545621300,11,2018-12-24 03:15:00,2018-12-24 04:15:00,ESA
11_1545654600,11,2018-12-24 12:30:00,2018-12-24 12:45:00,ESA
11_1546362000,11,2019-01-01 17:00:00,2019-01-01 17:15:00,ESA
11_1546713900,11,2019-01-05 18:45:00,2019-01-05 19:15:00,ESA
11_1547665200,11,2019-01-16 19:00:00,2019-01-16 20:00:00,ESA
11_1548432000,11,2019-01-25 16:00:00,2019-01-25 16:30:00,ESA
11_1548442800,11,2019-01-25 19:00:00,2019-01-25 20:00:00,ESA
11_1549247400,11,2019-02-04 02:30:00,2019-02-04 02:45:00,ESA
11_1549295100,11,2019-02-04 15:45:00,2019-02-04 16:00:00,ESA
11_1549305000,11,2019-02-04 18:30:00,2019-02-04 21:45:00,ESA
11_1549321200,11,2019-02-04 23:00:00,2019-02-05 01:00:00,EA
11_1549344600,11,2019-02-05 05:30:00,2019-02-05 05:45:00,ESA
11_1549362600,11,2019-02-05 10:30:00,2019-02-05 10:45:00,ESA
11_1549383300,11,2019-02-05 16:15:00,2019-02-05 16:45:00,ESA
11_1549485000,11,2019-02-06 20:30:00,2019-02-06 21:30:00,ESA
11_1550031300,11,2019-02-13 04:15:00,2019-02-13 08:00:00,ESA
11_1550280600,11,2019-02-16 01:30:00,2019-02-16 01:45:00,ESA
11_1550289600,11,2019-02-16 04:00:00,2019-02-16 04:15:00,ESA
11_1550416500,11,2019-02-17 15:15:00,2019-02-17 15:30:00,ESA
11_1550435400,11,2019-02-17 20:30:00,2019-02-17 21:00:00,ESA
11_1550493900,11,2019-02-18 12:45:00,2019-02-18 13:45:00,ESA
11_1550613600,11,2019-02-19 22:00:00,2019-02-19 23:00:00,ESA
11_1551117600,11,2019-02-25 18:00:00,2019-02-25 18:45:00,ESA
11_1551313800,11,2019-02-28 00:30:00,2019-02-28 00:45:00,ESA
11_1551392100,11,2019-02-28 22:15:00,2019-02-28 22:30:00,ESA
11_1551465000,11,2019-03-01 18:30:00,2019-03-01 19:15:00,ESA
11_1551472200,11,2019-03-01 20:30:00,2019-03-01 23:45:00,ESA
11_1551488400,11,2019-03-02 01:00:00,2019-03-02 01:15:00,ESA
11_1551634200,11,2019-03-03 17:30:00,2019-03-03 19:00:00,ESA
11_1552286700,11,2019-03-11 06:45:00,2019-03-11 07:15:00,ESA
11_1552745700,11,2019-03-16 14:15:00,2019-03-16 15:30:00,ESA
11_1552777200,11,2019-03-16 23:00:00,2019-03-16 23:15:00,ESA
11_1553034600,11,2019-03-19 22:30:00,2019-03-19 23:00:00,EA
11_1553043600,11,2019-03-20 01:00:00,2019-03-20 02:15:00,ESA
11_1553068800,11,2019-03-20 08:00:00,2019-03-20 08:15:00,ESA
11_1553077800,11,2019-03-20 10:30:00,2019-03-20 10:45:00,ESA
11_1553111100,11,2019-03-20 19:45:00,2019-03-20 20:00:00,ESA
11_1553150700,11,2019-03-21 06:45:00,2019-03-21 07:00:00,ESA
11_1553184900,11,2019-03-21 16:15:00,2019-03-21 17:30:00,ESA
11_1553199300,11,2019-03-21 20:15:00,2019-03-21 22:00:00,ESA
11_1553842800,11,2019-03-29 07:00:00,2019-03-29 07:30:00,ESA
11_1554750000,11,2019-04-08 19:00:00,2019-04-08 19:30:00,ESA
11_1554758100,11,2019-04-08 21:15:00,2019-04-08 22:30:00,EA
11_1554768000,11,2019-04-09 00:00:00,2019-04-09 00:15:00,ESA
11_1554772500,11,2019-04-09 01:15:00,2019-04-09 01:30:00,ESA
11_1554786900,11,2019-04-09 05:15:00,2019-04-09 10:00:00,ESA
11_1554807600,11,2019-04-09 11:00:00,2019-04-09 11:45:00,ESA
11_1554839100,11,2019-04-09 19:45:00,2019-04-09 20:00:00,ESA
11_1554869700,11,2019-04-10 04:15:00,2019-04-10 04:45:00,ESA
11_1554929100,11,2019-04-10 20:45:00,2019-04-10 21:45:00,ESA
11_1554949800,11,2019-04-11 02:30:00,2019-04-11 02:45:00,ESA
11_1555270200,11,2019-04-14 19:30:00,2019-04-14 20:15:00,ESA
11_1555296300,11,2019-04-15 02:45:00,2019-04-15 03:30:00,ESA
11_1556483400,11,2019-04-28 20:30:00,2019-04-28 20:45:00,ESA
11_1556493300,11,2019-04-28 23:15:00,2019-04-29 00:15:00,ESA
11_1557256500,11,2019-05-07 19:15:00,2019-05-07 19:30:00,ESA
11_1557264600,11,2019-05-07 21:30:00,2019-05-07 22:45:00,ESA
11_1557877500,11,2019-05-14 23:45:00,2019-05-15 00:15:00,ESA
11_1557925200,11,2019-05-15 13:00:00,2019-05-15 13:15:00,ESA
11_1557932400,11,2019-05-15 15:00:00,2019-05-15 15:15:00,ESA
11_1558097100,11,2019-05-17 12:45:00,2019-05-17 13:15:00,ESA
11_1559419200,11,2019-06-01 20:00:00,2019-06-01 20:45:00,ESA
11_1559575800,11,2019-06-03 15:30:00,2019-06-03 15:45:00,ESA
11_1559628000,11,2019-06-04 06:00:00,2019-06-04 06:15:00,ESA
11_1559713500,11,2019-06-05 05:45:00,2019-06-05 06:00:00,ESA
11_1559772000,11,2019-06-05 22:00:00,2019-06-05 22:15:00,ESA
11_1564823700,11,2019-08-03 09:15:00,2019-08-03 10:00:00,ESA
11_1564929000,11,2019-08-04 14:30:00,2019-08-04 16:00:00,ESA
11_1566575100,11,2019-08-23 15:45:00,2019-08-23 16:00:00,ESA
11_1567359900,11,2019-09-01 17:45:00,2019-09-01 18:15:00,ESA
11_1567369800,11,2019-09-01 20:30:00,2019-09-01 21:00:00,ESA
11_1567533600,11,2019-09-03 18:00:00,2019-09-03 18:30:00,ESA
11_1567697400,11,2019-09-05 15:30:00,2019-09-05 15:45:00,ESA
11_1567710900,11,2019-09-05 19:15:00,2019-09-05 19:30:00,ESA
11_1569469500,11,2019-09-26 03:45:00,2019-09-26 04:45:00,ESA
11_1569510000,11,2019-09-26 15:00:00,2019-09-26 15:30:00,ESA
11_1570557600,11,2019-10-08 18:00:00,2019-10-08 20:15:00,ESA
11_1570599900,11,2019-10-09 05:45:00,2019-10-09 11:00:00,EA
11_1572034500,11,2019-10-25 20:15:00,2019-10-25 21:00:00,ESA
11_1573229700,11,2019-11-08 16:15:00,2019-11-08 16:45:00,ESA
11_1573474500,11,2019-11-11 12:15:00,2019-11-11 12:45:00,ESA
11_1574116200,11,2019-11-18 22:30:00,2019-11-18 23:00:00,ESA
11_1574535600,11,2019-11-23 19:00:00,2019-11-23 20:00:00,ESA
11_1574555400,11,2019-11-24 00:30:00,2019-11-24 00:45:00,ESA
11_1574954100,11,2019-11-28 15:15:00,2019-11-28 15:45:00,ESA
11_1575571500,11,2019-12-05 18:45:00,2019-12-05 20:00:00,ESA
11_1576005300,11,2019-12-10 19:15:00,2019-12-10 21:30:00,ESA
11_1576169100,11,2019-12-12 16:45:00,2019-12-12 17:30:00,ESA
11_1577043000,11,2019-12-22 19:30:00,2019-12-22 20:45:00,ESA
11_1577052900,11,2019-12-22 22:15:00,2019-12-22 22:30:00,ESA
11_1577111400,11,2019-12-23 14:30:00,2019-12-23 15:30:00,ESA
11_1577125800,11,2019-12-23 18:30:00,2019-12-23 19:30:00,ESA
11_1577143800,11,2019-12-23 23:30:00,2019-12-24 00:00:00,ESA
11_1578048300,11,2020-01-03 10:45:00,2020-01-03 11:15:00,ESA
11_1578276900,11,2020-01-06 02:15:00,2020-01-06 03:15:00,ESA
11_1578508200,11,2020-01-08 18:30:00,2020-01-08 18:45:00,ESA
11_1578879900,11,2020-01-13 01:45:00,2020-01-13 02:30:00,ESA
11_1578897900,11,2020-01-13 06:45:00,2020-01-13 07:30:00,ESA
11_1579237200,11,2020-01-17 05:00:00,2020-01-17 05:15:00,ESA
11_1579245300,11,2020-01-17 07:15:00,2020-01-17 07:45:00,ESA
11_1579262400,11,2020-01-17 12:00:00,2020-01-17 12:30:00,ESA
11_1579788900,11,2020-01-23 14:15:00,2020-01-23 15:15:00,ESA
11_1579881600,11,2020-01-24 16:00:00,2020-01-24 16:15:00,ESA
11_1580415300,11,2020-01-30 20:15:00,2020-01-30 20:30:00,ESA
11_1580668200,11,2020-02-02 18:30:00,2020-02-02 21:15:00,ESA
11_1580687100,11,2020-02-02 23:45:00,2020-02-03 00:45:00,ESA
11_1580753700,11,2020-02-03 18:15:00,2020-02-03 19:45:00,ESA
11_1580762700,11,2020-02-03 20:45:00,2020-02-03 21:00:00,ESA
11_1580768100,11,2020-02-03 22:15:00,2020-02-03 22:45:00,ESA
11_1580922900,11,2020-02-05 17:15:00,2020-02-05 19:30:00,ESA
11_1581346800,11,2020-02-10 15:00:00,2020-02-10 17:30:00,EA
11_1581360300,11,2020-02-10 18:45:00,2020-02-10 19:30:00,ESA
11_1581368400,11,2020-02-10 21:00:00,2020-02-10 21:15:00,ESA
11_1581390000,11,2020-02-11 03:00:00,2020-02-11 03:30:00,ESA
11_1581520500,11,2020-02-12 15:15:00,2020-02-12 16:00:00,ESA
11_1582313400,11,2020-02-21 19:30:00,2020-02-21 21:00:00,EA
11_1582383600,11,2020-02-22 15:00:00,2020-02-22 15:15:00,ESA
11_1583006400,11,2020-02-29 20:00:00,2020-02-29 20:15:00,ESA
11_1583013600,11,2020-02-29 22:00:00,2020-03-01 00:15:00,EA
11_1583025300,11,2020-03-01 01:15:00,2020-03-01 04:00:00,ESA
11_1583046900,11,2020-03-01 07:15:00,2020-03-01 07:30:00,ESA
11_1583065800,11,2020-03-01 12:30:00,2020-03-01 13:15:00,ESA
11_1583354700,11,2020-03-04 20:45:00,2020-03-04 21:00:00,ESA
11_1584477900,11,2020-03-17 20:45:00,2020-03-17 21:15:00,ESA
11_1584735300,11,2020-03-20 20:15:00,2020-03-20 23:15:00,ESA
11_1584768600,11,2020-03-21 05:30:00,2020-03-21 05:45:00,ESA
11_1584778500,11,2020-03-21 08:15:00,2020-03-21 10:30:00,ESA
11_1584800100,11,2020-03-21 14:15:00,2020-03-21 15:15:00,ESA
11_1584816300,11,2020-03-21 18:45:00,2020-03-21 19:00:00,ESA
11_1584837900,11,2020-03-22 00:45:00,2020-03-22 01:00:00,ESA
11_1584914400,11,2020-03-22 22:00:00,2020-03-22 22:15:00,ESA
11_1586332800,11,2020-04-08 08:00:00,2020-04-08 08:15:00,ESA
11_1586625300,11,2020-04-11 17:15:00,2020-04-11 17:30:00,ESA
11_1587015900,11,2020-04-16 05:45:00,2020-04-16 06:00:00,ESA
11_1587096000,11,2020-04-17 04:00:00,2020-04-17 04:15:00,ESA
11_1588450500,11,2020-05-02 20:15:00,2020-05-02 20:45:00,ESA
11_1588461300,11,2020-05-02 23:15:00,2020-05-02 23:30:00,ESA
11_1588819500,11,2020-05-07 02:45:00,2020-05-07 03:15:00,ESA
11_1588904100,11,2020-05-08 02:15:00,2020-05-08 02:30:00,ESA
11_1589491800,11,2020-05-14 21:30:00,2020-05-15 00:00:00,ESA
11_1590331500,11,2020-05-24 14:45:00,2020-05-24 15:00:00,ESA
11_1592180100,11,2020-06-15 00:15:00,2020-06-15 00:30:00,ESA
11_1594724400,11,2020-07-14 11:00:00,2020-07-14 11:15:00,ESA
11_1596116700,11,2020-07-30 13:45:00,2020-07-30 14:00:00,ESA
11_1597919400,11,2020-08-20 10:30:00,2020-08-20 10:45:00,ESA
11_1597948200,11,2020-08-20 18:30:00,2020-08-20 18:45:00,ESA
11_1598040000,11,2020-08-21 20:00:00,2020-08-21 21:45:00,ESA
11_1598061600,11,2020-08-22 02:00:00,2020-08-22 03:00:00,ESA
11_1598073300,11,2020-08-22 05:15:00,2020-08-22 05:30:00,ESA
11_1598087700,11,2020-08-22 09:15:00,2020-08-22 09:30:00,ESA
11_1598106600,11,2020-08-22 14:30:00,2020-08-22 14:45:00,ESA
11_1600546500,11,2020-09-19 20:15:00,2020-09-19 20:30:00,ESA
11_1600705800,11,2020-09-21 16:30:00,2020-09-21 16:45:00,ESA
11_1600724700,11,2020-09-21 21:45:00,2020-09-21 23:00:00,EA
11_1600732800,11,2020-09-22 00:00:00,2020-09-22 00:15:00,ESA
11_1600769700,11,2020-09-22 10:15:00,2020-09-22 12:00:00,EA
11_1600799400,11,2020-09-22 18:30:00,2020-09-22 18:45:00,ESA
11_1600821000,11,2020-09-23 00:30:00,2020-09-23 01:00:00,ESA
11_1602122400,11,2020-10-08 02:00:00,2020-10-08 02:15:00,ESA
11_1602242100,11,2020-10-09 11:15:00,2020-10-09 11:30:00,ESA
11_1602864900,11,2020-10-16 16:15:00,2020-10-16 16:30:00,ESA
11_1602904500,11,2020-10-17 03:15:00,2020-10-17 03:30:00,ESA
11_1604072700,11,2020-10-30 15:45:00,2020-10-30 17:00:00,ESA
11_1604088000,11,2020-10-30 20:00:00,2020-10-30 20:30:00,ESA
11_1604205000,11,2020-11-01 04:30:00,2020-11-01 04:45:00,ESA
11_1604431800,11,2020-11-03 19:30:00,2020-11-03 20:15:00,ESA
11_1604618100,11,2020-11-05 23:15:00,2020-11-05 23:30:00,ESA
11_1604868300,11,2020-11-08 20:45:00,2020-11-08 21:00:00,ESA
11_1605294000,11,2020-11-13 19:00:00,2020-11-13 19:15:00,ESA
11_1605543300,11,2020-11-16 16:15:00,2020-11-16 16:45:00,ESA
11_1605685500,11,2020-11-18 07:45:00,2020-11-18 09:00:00,ESA
11_1605734100,11,2020-11-18 21:15:00,2020-11-18 23:30:00,ESA
11_1605747600,11,2020-11-19 01:00:00,2020-11-19 01:15:00,ESA
11_1605807900,11,2020-11-19 17:45:00,2020-11-19 18:45:00,ESA
11_1605841200,11,2020-11-20 03:00:00,2020-11-20 03:15:00,ESA
11_1605863700,11,2020-11-20 09:15:00,2020-11-20 09:30:00,ESA
11_1606851000,11,2020-12-01 19:30:00,2020-12-01 19:45:00,ESA
11_1607320800,11,2020-12-07 06:00:00,2020-12-07 07:45:00,EA
11_1607380200,11,2020-12-07 22:30:00,2020-12-07 23:30:00,ESA
11_1607388300,11,2020-12-08 00:45:00,2020-12-08 03:15:00,ESA
11_1607518800,11,2020-12-09 13:00:00,2020-12-09 13:30:00,ESA
11_1607560200,11,2020-12-10 00:30:00,2020-12-10 01:00:00,ESA
11_1607598900,11,2020-12-10 11:15:00,2020-12-10 11:30:00,ESA
11_1608660000,11,2020-12-22 18:00:00,2020-12-22 19:00:00,ESA
11_1608727500,11,2020-12-23 12:45:00,2020-12-23 14:15:00,ESA
11_1608751800,11,2020-12-23 19:30:00,2020-12-23 19:45:00,ESA
11_1608905700,11,2020-12-25 14:15:00,2020-12-25 16:15:00,ESA
11_1608919200,11,2020-12-25 18:00:00,2020-12-25 20:30:00,EA
11_1609056000,11,2020-12-27 08:00:00,2020-12-27 08:15:00,ESA
11_1609263900,11,2020-12-29 17:45:00,2020-12-29 18:15:00,ESA
11_1609429500,11,2020-12-31 15:45:00,2020-12-31 16:00:00,ESA
11_1609443000,11,2020-12-31 19:30:00,2020-12-31 20:00:00,ESA
11_1609609500,11,2021-01-02 17:45:00,2021-01-02 18:00:00,ESA
11_1609625700,11,2021-01-02 22:15:00,2021-01-02 22:45:00,ESA
11_1609652700,11,2021-01-03 05:45:00,2021-01-03 06:00:00,ESA
11_1610302500,11,2021-01-10 18:15:00,2021-01-10 19:15:00,ESA
11_1610405100,11,2021-01-11 22:45:00,2021-01-11 23:45:00,ESA
11_1612224900,11,2021-02-02 00:15:00,2021-02-02 00:45:00,ESA
11_1612504800,11,2021-02-05 06:00:00,2021-02-05 06:45:00,ESA
11_1612538100,11,2021-02-05 15:15:00,2021-02-05 16:00:00,ESA
11_1612544400,11,2021-02-05 17:00:00,2021-02-05 19:30:00,ESA
11_1612619100,11,2021-02-06 13:45:00,2021-02-06 15:15:00,ESA
11_1613063700,11,2021-02-11 17:15:00,2021-02-11 18:30:00,ESA
11_1613232900,11,2021-02-13 16:15:00,2021-02-13 16:30:00,ESA
11_1613241900,11,2021-02-13 18:45:00,2021-02-13 21:15:00,ESA
11_1613853900,11,2021-02-20 20:45:00,2021-02-20 21:45:00,ESA
11_1614964500,11,2021-03-05 17:15:00,2021-03-05 17:30:00,ESA
11_1615065300,11,2021-03-06 21:15:00,2021-03-06 23:30:00,ESA
11_1615909500,11,2021-03-16 15:45:00,2021-03-16 16:30:00,ESA
11_1617069600,11,2021-03-30 02:00:00,2021-03-30 04:00:00,EA
11_1617131700,11,2021-03-30 19:15:00,2021-03-30 19:30:00,ESA
11_1617141600,11,2021-03-30 22:00:00,2021-03-30 22:15:00,ESA
11_1618275600,11,2021-04-13 01:00:00,2021-04-13 01:30:00,ESA
11_1618283700,11,2021-04-13 03:15:00,2021-04-13 03:30:00,ESA
11_1618300800,11,2021-04-13 08:00:00,2021-04-13 09:00:00,ESA
11_1618309800,11,2021-04-13 10:30:00,2021-04-13 10:45:00,ESA
11_1618969500,11,2021-04-21 01:45:00,2021-04-21 02:00:00,ESA
11_1619002800,11,2021-04-21 11:00:00,2021-04-21 11:15:00,ESA
11_1619021700,11,2021-04-21 16:15:00,2021-04-21 17:30:00,ESA
11_1619088300,11,2021-04-22 10:45:00,2021-04-22 11:15:00,ESA
11_1619562600,11,2021-04-27 22:30:00,2021-04-27 23:00:00,ESA
11_1619654400,11,2021-04-29 00:00:00,2021-04-29 01:45:00,ESA
11_1619673300,11,2021-04-29 05:15:00,2021-04-29 05:45:00,ESA
11_1619678700,11,2021-04-29 06:45:00,2021-04-29 07:00:00,ESA
11_1620383400,11,2021-05-07 10:30:00,2021-05-07 11:00:00,ESA
11_1620390600,11,2021-05-07 12:30:00,2021-05-07 12:45:00,ESA
11_1620855000,11,2021-05-12 21:30:00,2021-05-12 21:45:00,ESA
11_1620867600,11,2021-05-13 01:00:00,2021-05-13 01:15:00,ESA
11_1620878400,11,2021-05-13 04:00:00,2021-05-13 04:30:00,ESA
11_1622402100,11,2021-05-30 19:15:00,2021-05-30 21:15:00,ESA
11_1622448900,11,2021-05-31 08:15:00,2021-05-31 08:30:00,ESA
11_1622454300,11,2021-05-31 09:45:00,2021-05-31 10:00:00,ESA
11_1622473200,11,2021-05-31 15:00:00,2021-05-31 15:15:00,ESA
11_1623180600,11,2021-06-08 19:30:00,2021-06-08 19:45:00,ESA
11_1627504200,11,2021-07-28 20:30:00,2021-07-28 20:45:00,ESA
11_1628759700,11,2021-08-12 09:15:00,2021-08-12 09:30:00,ESA
11_1629135900,11,2021-08-16 17:45:00,2021-08-16 18:00:00,ESA
11_1630281600,11,2021-08-30 00:00:00,2021-08-30 00:15:00,ESA
11_1630361700,11,2021-08-30 22:15:00,2021-08-30 22:30:00,ESA
11_1630376100,11,2021-08-31 02:15:00,2021-08-31 02:30:00,ESA
11_1631221200,11,2021-09-09 21:00:00,2021-09-09 21:15:00,ESA
11_1631407500,11,2021-09-12 00:45:00,2021-09-12 01:45:00,ESA
11_1633280400,11,2021-10-03 17:00:00,2021-10-03 17:45:00,ESA
11_1633298400,11,2021-10-03 22:00:00,2021-10-03 23:15:00,ESA
11_1633921200,11,2021-10-11 03:00:00,2021-10-11 03:15:00,ESA
11_1634420700,11,2021-10-16 21:45:00,2021-10-16 22:15:00,ESA
11_1634426100,11,2021-10-16 23:15:00,2021-10-16 23:30:00,ESA
11_1634575500,11,2021-10-18 16:45:00,2021-10-18 17:00:00,ESA
11_1634690700,11,2021-10-20 00:45:00,2021-10-20 01:15:00,ESA
11_1634697000,11,2021-10-20 02:30:00,2021-10-20 03:15:00,ESA
11_1634703300,11,2021-10-20 04:15:00,2021-10-20 05:00:00,ESA
11_1634717700,11,2021-10-20 08:15:00,2021-10-20 08:30:00,ESA
11_1635448500,11,2021-10-28 19:15:00,2021-10-28 19:45:00,ESA
11_1635520500,11,2021-10-29 15:15:00,2021-10-29 15:30:00,ESA
11_1635741900,11,2021-11-01 04:45:00,2021-11-01 05:00:00,ESA
11_1635750000,11,2021-11-01 07:00:00,2021-11-01 07:15:00,ESA
11_1635755400,11,2021-11-01 08:30:00,2021-11-01 14:15:00,EA
11_1636739100,11,2021-11-12 17:45:00,2021-11-12 18:00:00,ESA
11_1638731700,11,2021-12-05 19:15:00,2021-12-05 19:45:00,ESA
11_1638882000,11,2021-12-07 13:00:00,2021-12-07 13:15:00,ESA
11_1638888300,11,2021-12-07 14:45:00,2021-12-07 15:00:00,ESA
11_1638898200,11,2021-12-07 17:30:00,2021-12-07 19:15:00,ESA
11_1638911700,11,2021-12-07 21:15:00,2021-12-07 21:30:00,ESA
11_1638957600,11,2021-12-08 10:00:00,2021-12-08 10:30:00,ESA
11_1638964800,11,2021-12-08 12:00:00,2021-12-08 12:15:00,ESA
11_1639323000,11,2021-12-12 15:30:00,2021-12-12 16:15:00,ESA
11_1639674900,11,2021-12-16 17:15:00,2021-12-16 18:00:00,ESA
11_1639752300,11,2021-12-17 14:45:00,2021-12-17 16:15:00,ESA
